hostname,ip_address,status,response_time,last_tested_at,description,pendencies,failure_reason
afiliados-app-hml01,10.51.129.37,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
sps3-app-prd01-iot,10.51.129.4,connected,361,2025-09-10 16:54:09,Conectividade OK via bastion,,
sps3-app-prd02-iot,10.51.129.5,connected,389,2025-09-10 13:44:09,Conectividade OK via bastion,,
in-proxy-connect-hml01,10.51.130.187,connected,165,2025-09-10 13:29:09,Conectividade OK via bastion,,
out-proxy-connect-hml01,10.51.130.189,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
ebinvoiceprddav01,10.51.130.20,connected,161,2025-09-10 16:42:09,Conectividade OK via bastion,,
gaio-db-prd02,10.51.130.230,failed,0,2025-09-10 07:47:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
srvphp-dev_NEW,10.51.130.52,connected,178,2025-09-10 08:03:09,Conectividade OK via bastion,,
nodehx01,10.51.131.166,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
nodehx02,10.51.131.167,failed,0,2025-09-10 13:42:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
zteftppx01,10.51.131.4,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pvweb02,10.51.14.11,connected,71,2025-09-10 12:24:09,Conectividade OK via bastion,,
comissaoprd01,10.51.14.16,connected,363,2025-09-10 07:46:09,Conectividade OK via bastion,,
spshx03,10.51.15.133,connected,266,2025-09-10 16:42:09,Conectividade OK via bastion,,
spshx04,10.51.15.134,connected,394,2025-09-10 10:53:09,Conectividade OK via bastion,,
spspx01,10.51.15.146,connected,329,2025-09-10 14:33:09,Conectividade OK via bastion,,
spspx02,10.51.15.147,connected,302,2025-09-10 08:44:09,Conectividade OK via bastion,,
spspx03,10.51.15.148,connected,273,2025-09-10 17:31:09,Conectividade OK via bastion,,
spspx04,10.51.15.149,connected,264,2025-09-10 15:13:09,Conectividade OK via bastion,,
prtpndb2bpx01,10.51.154.2,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
tic-ecommerce-prd02,10.51.17.53,connected,311,2025-09-10 12:09:09,Conectividade OK via bastion,,
antispam-db01,10.51.17.66,failed,0,2025-09-09 20:00:09,Timeout na conexão,Verificar latência e ACLs,timeout
antispam-scan01,10.51.17.67,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
antispam-scan02,10.51.17.68,failed,0,2025-09-10 06:49:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
antispam-scan03,10.51.17.69,failed,0,2025-09-10 04:58:09,Falha desconhecida,Executar diagnóstico manual,unknown
antispam-scan04,10.51.17.70,connected,159,2025-09-10 14:01:09,Conectividade OK via bastion,,
nschprd,10.51.2.11,failed,0,2025-09-09 22:33:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
nschdes,10.51.2.12,connected,135,2025-09-10 17:57:09,Conectividade OK via bastion,,
portfolio-hom01,10.51.2.76,connected,196,2025-09-10 17:38:09,Conectividade OK via bastion,,
bdahomapp01,10.51.21.142,connected,150,2025-09-10 15:05:09,Conectividade OK via bastion,,
sittelhom01,10.51.21.68,failed,0,2025-09-10 05:05:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
porgwpx01,10.51.21.7,failed,0,2025-09-10 18:59:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
cloud12c01,10.51.22.16,connected,96,2025-09-10 16:03:09,Conectividade OK via bastion,,
phone2b-db01.intranet,10.51.22.165,connected,299,2025-09-10 17:36:09,Conectividade OK via bastion,,
phone2bapp01.intranet,10.51.22.166,connected,303,2025-09-10 16:22:09,Conectividade OK via bastion,,
Servidor-RC-PHONE2BAPP02,10.51.22.167,failed,0,2025-09-09 22:48:09,Timeout na conexão,Verificar latência e ACLs,timeout
cloud12c02,10.51.22.17,connected,285,2025-09-10 15:53:09,Conectividade OK via bastion,,
som-prd-chat01,10.51.23.178,connected,273,2025-09-10 18:56:09,Conectividade OK via bastion,,
som-prd-chat02,10.51.23.179,connected,203,2025-09-10 13:20:09,Conectividade OK via bastion,,
crm-hom-app02,10.51.24.12,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
som-hom-app01,10.51.24.35,failed,0,2025-09-10 01:25:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
som-hom-wf02,10.51.24.38,connected,147,2025-09-10 16:10:09,Conectividade OK via bastion,,
trs-hom-app01,10.51.24.41,connected,168,2025-09-10 12:28:09,Conectividade OK via bastion,,
trs-hom-app02,10.51.24.42,failed,0,2025-09-10 12:28:09,Falha desconhecida,Executar diagnóstico manual,unknown
jenkins-devops01,10.51.24.43,connected,262,2025-09-10 11:04:09,Conectividade OK via bastion,,
som-hom-chat01,10.51.24.45,failed,0,2025-09-10 04:07:09,Falha desconhecida,Executar diagnóstico manual,unknown
som-hmlv2-cache01,10.51.24.60,connected,98,2025-09-10 17:23:09,Conectividade OK via bastion,,
som-hmlv2-view01,10.51.24.64,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
som-hmlv2-view02,10.51.24.65,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
crm-tit-app01,10.51.25.136,failed,0,2025-09-10 11:55:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
crm-tit-cache01,10.51.25.138,connected,223,2025-09-10 11:22:09,Conectividade OK via bastion,,
com-tit-app01,10.51.25.142,connected,352,2025-09-10 18:42:09,Conectividade OK via bastion,,
com-tit-esb01,10.51.25.143,connected,150,2025-09-10 15:49:09,Conectividade OK via bastion,,
crm-tst-cache01,10.51.25.144,connected,57,2025-09-10 11:01:09,Conectividade OK via bastion,,
com-tit-srv01,10.51.25.145,failed,0,2025-09-09 23:15:09,Falha desconhecida,Executar diagnóstico manual,unknown
crm-tst-adm01,10.51.25.154,connected,70,2025-09-10 18:31:09,Conectividade OK via bastion,,
crm-tit-adm01,10.51.25.155,connected,330,2025-09-10 16:25:09,Conectividade OK via bastion,,
com-tst-esb01,10.51.25.156,connected,268,2025-09-10 12:06:09,Conectividade OK via bastion,,
com-tst-cache01,10.51.25.158,connected,145,2025-09-10 07:57:09,Conectividade OK via bastion,,
mib-tst-app01,10.51.25.166,failed,0,2025-09-10 11:31:09,Timeout na conexão,Verificar latência e ACLs,timeout
b2c-jenkins03,10.51.25.170,connected,367,2025-09-10 11:04:09,Conectividade OK via bastion,,
som-tit-chat01,10.51.25.173,failed,0,2025-09-10 08:06:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
som-tit-wf01,10.51.25.176,failed,0,2025-09-10 14:50:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
trs-tst-app01,10.51.25.178,connected,168,2025-09-10 11:12:09,Conectividade OK via bastion,,
trs-tit-app01,10.51.25.179,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
KBNPL01,10.51.26.34,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
wsomysqlhom01-new,10.51.26.43,connected,120,2025-09-10 09:10:09,Conectividade OK via bastion,,
jenkins01,10.51.28.19,failed,0,2025-09-10 03:25:09,Timeout na conexão,Verificar latência e ACLs,timeout
nagiossd,10.51.29.105,failed,0,2025-09-09 23:05:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
b2c-elk01,10.51.3.11,connected,260,2025-09-10 09:00:09,Conectividade OK via bastion,,
ossbuilder,10.51.3.39,connected,315,2025-09-10 08:31:09,Conectividade OK via bastion,,
nbumedia03,10.51.30.205,connected,211,2025-09-10 13:43:09,Conectividade OK via bastion,,
nbumedia09,10.51.30.222,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
nbumedia08,10.51.30.88,connected,380,2025-09-10 17:34:09,Conectividade OK via bastion,,
algarcsmhmg-batch02,10.51.31.209,connected,225,2025-09-10 11:59:09,Conectividade OK via bastion,,
algarcsmprd-parc02,10.51.31.237,failed,0,2025-09-10 06:01:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
algarcsmprd-portal01,10.51.31.238,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
tokentit01,10.51.31.43,connected,89,2025-09-10 14:56:09,Conectividade OK via bastion,,
tomcatasprd03,10.51.31.80,connected,399,2025-09-10 15:32:09,Conectividade OK via bastion,,
lxvpn01,10.51.34.142,connected,372,2025-09-10 13:41:09,Conectividade OK via bastion,,
rdplinuxprd02,10.51.34.144,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
rdplinuxprd03,10.51.34.145,failed,0,2025-09-09 22:17:09,Timeout na conexão,Verificar latência e ACLs,timeout
rdplinuxprd04,10.51.34.146,connected,57,2025-09-10 12:47:09,Conectividade OK via bastion,,
sps-hom-near01,10.51.34.15,connected,357,2025-09-10 08:28:09,Conectividade OK via bastion,,
rdplinuxprd05,10.51.34.153,connected,169,2025-09-10 08:22:09,Conectividade OK via bastion,,
rdplinuxprd06,10.51.34.154,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
rdplinuxprd07,10.51.34.155,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
sps-hom-ws01,10.51.34.16,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
sps-hom-ws02,10.51.34.17,connected,134,2025-09-10 09:58:09,Conectividade OK via bastion,,
ntf-prd-sps01,10.51.34.42,connected,71,2025-09-10 13:00:09,Conectividade OK via bastion,,
sps-prd-near01,10.51.34.46,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
imsvaprd02,10.51.34.77,connected,388,2025-09-10 11:33:09,Conectividade OK via bastion,,
VGAPPHOM01,10.51.41.141,connected,96,2025-09-10 16:40:09,Conectividade OK via bastion,,
VGCONTPRD01,10.51.41.142,connected,178,2025-09-10 11:26:09,Conectividade OK via bastion,,
VGCONTHOM01,10.51.41.143,connected,291,2025-09-10 08:15:09,Conectividade OK via bastion,,
VGPROCPRD01,10.51.41.144,connected,264,2025-09-10 19:08:09,Conectividade OK via bastion,,
VGPROCHOM01,10.51.41.145,connected,388,2025-09-10 08:13:09,Conectividade OK via bastion,,
VGAPXPRD01,10.51.41.146,connected,362,2025-09-10 12:10:09,Conectividade OK via bastion,,
VGAPXHOM01,10.51.41.147,connected,54,2025-09-10 17:30:09,Conectividade OK via bastion,,
VM_VGGWPRD01,10.51.41.148,failed,0,2025-09-10 04:45:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
VGGWHOM01,10.51.41.149,connected,336,2025-09-10 18:34:09,Conectividade OK via bastion,,
VGNEDPRD01,10.51.41.152,connected,342,2025-09-10 17:45:09,Conectividade OK via bastion,,
VGHMPRD01,10.51.41.154,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
porthx01,10.51.41.51,connected,329,2025-09-10 19:02:09,Conectividade OK via bastion,,
rbt-appsrv-prd01,10.51.45.140,connected,291,2025-09-10 09:19:09,Conectividade OK via bastion,,
algmcache01,10.51.46.30,connected,138,2025-09-10 14:31:09,Conectividade OK via bastion,,
algmweb01,10.51.46.32,connected,192,2025-09-10 09:30:09,Conectividade OK via bastion,,
oim-hom-app01,10.51.47.15,connected,147,2025-09-10 17:09:09,Conectividade OK via bastion,,
oim-hom-app02,10.51.47.16,connected,189,2025-09-10 19:20:09,Conectividade OK via bastion,,
oid-hom-app01,10.51.47.17,failed,0,2025-09-09 20:17:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
oid-hom-app02,10.51.47.18,connected,140,2025-09-10 13:37:09,Conectividade OK via bastion,,
oid-des-app01,10.51.47.19,connected,121,2025-09-10 13:38:09,Conectividade OK via bastion,,
VM_eb-hom-app01,10.51.47.204,connected,149,2025-09-10 17:20:09,Conectividade OK via bastion,,
VM_eb-hom-app02,10.51.47.205,connected,278,2025-09-10 18:52:09,Conectividade OK via bastion,,
VM_eb-hom-ws01,10.51.47.236,connected,149,2025-09-10 16:09:09,Conectividade OK via bastion,,
eb-hom-ws02,10.51.47.237,connected,108,2025-09-10 18:33:09,Conectividade OK via bastion,,
oid-prd-app02,10.51.47.77,connected,78,2025-09-10 14:57:09,Conectividade OK via bastion,,
oid-prd-app03,10.51.47.78,connected,223,2025-09-10 13:16:09,Conectividade OK via bastion,,
oid-prd-app04,10.51.47.79,failed,0,2025-09-10 16:03:09,Timeout na conexão,Verificar latência e ACLs,timeout
oid-prd-app05,10.51.47.80,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
oid-prd-app06,10.51.47.81,connected,167,2025-09-10 18:08:09,Conectividade OK via bastion,,
VM_eb-prd-app01,10.51.48.140,connected,148,2025-09-10 15:46:09,Conectividade OK via bastion,,
VM_eb-prd-app02,10.51.48.141,failed,0,2025-09-10 17:39:09,Timeout na conexão,Verificar latência e ACLs,timeout
eb-prd-ws01,10.51.48.172,failed,0,2025-09-10 01:46:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
eb-prd-ws02,10.51.48.173,failed,0,2025-09-10 01:58:09,Falha desconhecida,Executar diagnóstico manual,unknown
core-hom-app01,10.51.48.205,connected,192,2025-09-10 15:10:09,Conectividade OK via bastion,,
core-hom-app02,10.51.48.206,connected,77,2025-09-10 16:25:09,Conectividade OK via bastion,,
web-ui-prd-app01,10.51.48.236,connected,340,2025-09-10 10:08:09,Conectividade OK via bastion,,
core-prd-app01,10.51.48.237,connected,304,2025-09-10 12:22:09,Conectividade OK via bastion,,
core-prd-app02,10.51.48.238,failed,0,2025-09-09 21:47:09,Timeout na conexão,Verificar latência e ACLs,timeout
core-prd-app03,10.51.48.239,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
core-prd-app04,10.51.48.240,connected,301,2025-09-10 10:07:09,Conectividade OK via bastion,,
core-prd-balancer01,10.51.48.241,failed,0,2025-09-10 12:45:09,Timeout na conexão,Verificar latência e ACLs,timeout
core-prd-app05,10.51.48.242,connected,71,2025-09-10 09:28:09,Conectividade OK via bastion,,
dashpx01,10.51.5.10,connected,157,2025-09-10 16:32:09,Conectividade OK via bastion,,
integpx01,10.51.5.11,connected,327,2025-09-10 19:19:09,Conectividade OK via bastion,,
svn-prd-app01,10.51.50.236,connected,112,2025-09-10 12:15:09,Conectividade OK via bastion,,
midprddav01,10.51.51.109,connected,264,2025-09-10 10:23:09,Conectividade OK via bastion,,
bandalarga-prd01,10.51.52.226,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
cms01-portal-hml,10.51.52.77,failed,0,2025-09-10 09:07:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
cms02-portal-hml,10.51.52.78,failed,0,2025-09-10 01:36:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
app01-portal-hml,10.51.52.93,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
app02-portal-hml,10.51.52.94,connected,304,2025-09-10 08:35:09,Conectividade OK via bastion,,
lb-portal-hml01,10.51.52.95,failed,0,2025-09-10 03:50:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
am_hosts,10.51.54.14,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
logging_host,10.51.54.15,connected,296,2025-09-10 13:04:09,Conectividade OK via bastion,,
iac-prd-repo01,10.51.54.53,failed,0,2025-09-10 14:09:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
iac-prd-pup01,10.51.54.54,connected,162,2025-09-10 14:13:09,Conectividade OK via bastion,,
iac-prd-pup02,10.51.54.55,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
iac-prd-ps01,10.51.54.56,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
iac-prd-ps02,10.51.54.57,connected,128,2025-09-10 17:24:09,Conectividade OK via bastion,,
elastic-search-tit01,10.51.65.141,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
cce-service-hom01,10.51.65.142,connected,134,2025-09-10 09:39:09,Conectividade OK via bastion,,
cce-service-hom02,10.51.65.143,connected,269,2025-09-10 12:38:09,Conectividade OK via bastion,,
elastic-search-hom01,10.51.65.144,connected,357,2025-09-10 12:43:09,Conectividade OK via bastion,,
elastic-search-hom02,10.51.65.145,connected,41,2025-09-10 11:28:09,Conectividade OK via bastion,,
cce-gis-prd01,10.51.65.205,connected,74,2025-09-10 15:57:09,Conectividade OK via bastion,,
cce-gis-prd02,10.51.65.206,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
CCE-ELASTIC-SEARCH-PRD01,10.51.65.208,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
icpproxyex-prd01,10.51.75.135,connected,380,2025-09-10 08:26:09,Conectividade OK via bastion,,
icpproxyex-prd02,10.51.75.136,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
bmpweb_prd01,10.51.75.138,connected,393,2025-09-10 07:45:09,Conectividade OK via bastion,,
bmpweb_prd02,10.51.75.139,failed,0,2025-09-10 06:13:09,Falha desconhecida,Executar diagnóstico manual,unknown
icpproxy-stg02.cloudalgartelecom.com.br,10.51.76.11,connected,253,2025-09-10 08:48:09,Conectividade OK via bastion,,
icpproxy-stg02,10.51.76.12,failed,0,2025-09-10 00:58:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
icpworker-stg01,10.51.76.13,failed,0,2025-09-09 23:19:09,Timeout na conexão,Verificar latência e ACLs,timeout
icpproxyex-stg01,10.51.76.135,failed,0,2025-09-10 04:10:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
icpproxyex-stg02,10.51.76.136,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
bpmweb-prd01.cloudalgartelecom.com.br,10.51.76.138,failed,0,2025-09-10 07:37:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
bpmweb-prd02.cloudalgartelecom.com.br,10.51.76.139,connected,222,2025-09-10 17:14:09,Conectividade OK via bastion,,
icpworker-stg02,10.51.76.14,connected,141,2025-09-10 12:23:09,Conectividade OK via bastion,,
icpworker-stg03,10.51.76.15,failed,0,2025-09-09 21:21:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
icpworkerpl-stg01,10.51.76.20,connected,207,2025-09-10 16:01:09,Conectividade OK via bastion,,
icpworkerpl-stg02,10.51.76.21,connected,178,2025-09-10 11:47:09,Conectividade OK via bastion,,
icpmgmt-stg01,10.51.76.27,connected,229,2025-09-10 17:24:09,Conectividade OK via bastion,,
terra-form-stg01,10.51.76.30,connected,244,2025-09-10 19:19:09,Conectividade OK via bastion,,
bpmapp-stg01,10.51.76.33,connected,380,2025-09-10 12:06:09,Conectividade OK via bastion,,
bpmapp-stg02,10.51.76.34,connected,286,2025-09-10 10:56:09,Conectividade OK via bastion,,
LDAP-STG01,10.51.76.39,failed,0,2025-09-10 13:17:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
bpmdb-stg01,10.51.76.6,connected,156,2025-09-10 16:02:09,Conectividade OK via bastion,,
bpmdb-stg02,10.51.76.7,connected,292,2025-09-10 16:01:09,Conectividade OK via bastion,,
icpmaster-stg01,10.51.76.8,connected,128,2025-09-10 09:50:09,Conectividade OK via bastion,,
icpmaster-stg02,10.51.76.9,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
rhsatepx01,10.51.8.34,connected,141,2025-09-10 11:17:09,Conectividade OK via bastion,,
gpf-hom-app01,10.51.83.141,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
gpf-prd-app01,10.51.83.171,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
icd-app-prd02,10.51.83.38,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
