hostname,ip_address,status,error,collected_at,os_family,distro_id,distro_pretty_name,distro_version_id,kernel,init_system,services_running_count,services_sample,pkg_manager,pkg_count,pkg_sample,python_installed,python_version,zabbix_agent_installed,zabbix_agent_version,qualys_agent_installed,qualys_agent_version
beatch-moniot-p2,172.20.52.43,ok,,2025-09-11 07:41:13,linux,rhel,Red Hat Enterprise Linux 8.9 (Ootpa),8.9,4.18.0-513.9.1.el8_9.x86_64,systemd,43,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;certmonger.service;chronyd.service;crond.service;dbus.service;docker.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;NetworkManager.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;telegraf.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1300,GConf2;HdrHistogram_c;NetworkManager;NetworkManager-config-server;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;adwaita-cursor-theme;adwaita-icon-theme;alsa-sof-firmware,yes,3.6.8,yes,6.0.23,yes,7.2.0
beatch-moniot-p1,172.20.52.42,ok,,2025-09-11 07:41:13,linux,rhel,Red Hat Enterprise Linux 8.9 (Ootpa),8.9,4.18.0-513.9.1.el8_9.x86_64,systemd,44,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;certmonger.service;chronyd.service;crond.service;dbus.service;docker.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;NetworkManager.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;telegraf.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;user@2000.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1300,GConf2;HdrHistogram_c;NetworkManager;NetworkManager-config-server;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;adwaita-cursor-theme;adwaita-icon-theme;alsa-sof-firmware,yes,3.6.8,yes,6.0.23,yes,7.2.0
smsc2-worker-hml-2,172.25.208.127,ok,,2025-09-11 07:41:17,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,28,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mercurio-core-worker.service;netbackup.service;NetworkManager.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,735,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,3.0.32,yes,7.2.0
pl-sdp-v4-app-10,172.25.179.139,ok,,2025-09-11 07:41:16,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.42.2.el7.x86_64,systemd,33,abrt-oops.service;abrtd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;NetworkManager.service;nrpe.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhnsd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;snmpd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vmware-tools.service;zabbix-agent.service,rpm,1052,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-ppp;NetworkManager-team;NetworkManager-tui;PyYAML;SDL;VRTSnbjre;VRTSnbpck;VRTSpddea;a52dec;aalib-libs;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated,yes,2.7.5,yes,4.0.13,yes,7.0.0
smsc2-receiver-hml01,172.25.208.128,ok,,2025-09-11 07:41:17,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,28,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mercurio-core-receiver.service;netbackup.service;NetworkManager.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,732,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,3.0.32,yes,7.2.0
smsc2-worker-hml-1,172.25.208.126,ok,,2025-09-11 07:41:17,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,28,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mercurio-core-worker.service;netbackup.service;NetworkManager.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,736,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,3.0.32,yes,7.2.0
mongo-moniot-prd02,172.20.52.45,ok,,2025-09-11 07:41:13,linux,rhel,Red Hat Enterprise Linux 8.9 (Ootpa),8.9,4.18.0-513.9.1.el8_9.x86_64,systemd,48,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;certmonger.service;chronyd.service;containerd.service;crond.service;dbus.service;docker.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;mongod.service;NetworkManager.service;node-exporter.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;pmlogger.service;pmlogger_farm.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;telegraf.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1227,GConf2;HdrHistogram_c;NetworkManager;NetworkManager-config-server;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adcli;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;adwaita-cursor-theme;adwaita-icon-theme,yes,3.6.8,yes,6.0.23,yes,7.2.0
smsc2-core-receiver-05,172.25.208.162,ok,,2025-09-11 07:41:19,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1127.18.2.el7.x86_64,systemd,41,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;logstash.service;lvm2-lvmetad.service;mcelog.service;mercurio-core-receiver.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;snmpd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,0,,yes,2.7.5,yes,5.0.5,yes,package qualys-cloud-agent is not installed
smsc2-smpp-hml02,172.25.208.131,ok,,2025-09-11 07:41:17,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,26,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;lvm2-lvmetad.service;mercurio-smpp-server.service;netbackup.service;NetworkManager.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,735,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs;authconfig,yes,2.7.5,yes,3.0.32,yes,7.2.0
mongo-moniot-prd01,172.20.52.44,ok,,2025-09-11 07:41:13,linux,rhel,Red Hat Enterprise Linux 8.6 (Ootpa),8.6,4.18.0-372.32.1.el8_6.x86_64,systemd,48,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;certmonger.service;chronyd.service;containerd.service;crond.service;dbus.service;docker.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;mongod.service;NetworkManager.service;node-exporter.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;pmlogger.service;pmlogger_farm.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;telegraf.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1288,GConf2;HdrHistogram_c;NetworkManager;NetworkManager-config-server;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;adwaita-cursor-theme;adwaita-icon-theme;alsa-sof-firmware,yes,3.6.8,yes,6.0.22,yes,7.2.0
smsc2-receiver-hml02,172.25.208.129,ok,,2025-09-11 07:41:17,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,29,appdynamics-machine-agent.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mercurio-core-receiver.service;netbackup.service;NetworkManager.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,734,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,3.0.32,yes,7.2.0
smsc2-smpp-hml01,172.25.208.130,ok,,2025-09-11 07:41:17,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,30,appdynamics-machine-agent.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mercurio-smpp-server.service;netbackup.service;NetworkManager.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;snmpd.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,739,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,3.0.32,yes,7.2.0
tr069-mongo-prd03,172.20.10.22,ok,,2025-09-11 07:41:00,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.31.1.el7.x86_64,systemd,37,abrt-oops.service;abrtd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mongod.service;netbackup.service;NetworkManager.service;nrpe.service;oddjobd.service;polkit.service;postfix.service;qualys-cloud-agent.service;rhnsd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;snmpd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vmware-tools.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,1074,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-ppp;NetworkManager-team;NetworkManager-tui;PyYAML;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;a52dec;aalib-libs;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client,yes,2.7.5,yes,5.0.15,yes,7.2.0
mongo-moniot-prd04,172.20.52.47,ok,,2025-09-11 07:41:13,linux,rhel,Red Hat Enterprise Linux 8.9 (Ootpa),8.9,4.18.0-513.9.1.el8_9.x86_64,systemd,47,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;certmonger.service;chronyd.service;crond.service;dbus.service;docker.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;mongod.service;NetworkManager.service;node-exporter.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;pmlogger.service;pmlogger_farm.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;telegraf.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1232,GConf2;HdrHistogram_c;NetworkManager;NetworkManager-config-server;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adcli;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;adwaita-cursor-theme;adwaita-icon-theme,yes,3.6.8,yes,6.0.23,yes,7.2.0
mysqla1-moniot-prd01,172.20.52.34,ok,,2025-09-11 07:41:12,linux,rhel,Red Hat Enterprise Linux 8.6 (Ootpa),8.6,4.18.0-372.32.1.el8_6.x86_64,systemd,47,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;certmonger.service;chronyd.service;containerd.service;crond.service;dbus.service;docker.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;mongod.service;NetworkManager.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;polkit.service;qualys-cloud-agent.service;radiusd.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;telegraf.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;user@2000.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1282,GConf2;HdrHistogram_c;NetworkManager;NetworkManager-config-server;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;adwaita-cursor-theme;adwaita-icon-theme;alsa-sof-firmware,yes,3.6.8,yes,6.0.23,yes,7.2.0
pl-GRAV-SERV-6,172.25.179.220,ok,,2025-09-11 07:41:16,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.45.1.el7.x86_64,systemd,32,abrt-oops.service;abrtd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;NetworkManager.service;nrpe.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhnsd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;snmpd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vmware-tools.service;zabbix-agent2.service,rpm,1051,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-ppp;NetworkManager-team;NetworkManager-tui;PyYAML;SDL;VRTSnbjre;VRTSnbpck;VRTSpddea;a52dec;aalib-libs;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated,yes,2.7.5,yes,7.0.9,yes,7.2.0
smsc2-broker-hml01-ora,172.25.208.137,ok,,2025-09-11 07:41:18,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,26,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,730,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,3.0.32,yes,7.2.0
